project_id,energy_type,energy_subtype,installation_size_kw,location_latitude,location_longitude,month,historical_production_kwh,investment_per_share_eur,total_shares,panel_age_months,kwh_per_share_per_month
40,Biomass,Wood Biomass,890.6107121838862,40.04100633251035,9.062089080559478,2,"[905.0444718255345, 522.1321428163076, 530.7391435659652, 763.5515809671045, 1052.3740974825585, 586.1869441194644, 261.1798809184065, 574.4191769022968, 407.3126732427414, 1139.2070170650175, 897.2743463759475, 250.83266421334864]",62.132764766208254,24076,27,3.416705792852813
38,Geothermal,Flash Steam,4662.822245090308,-25.478831328532944,-2.4857845606211058,3,"[434.1686861966424, 571.2669241150709, 347.301345711893, 705.7654423348055, 655.7274006802463, 1197.1628142794568, 811.2086528155425, 986.4448231944233, 534.0146707576542, 1031.5453313427965, 815.0849664876835, 896.9923315984385]",62.4140017001436,38081,229,6.060015754704505
19,Wind,Offshore,3155.100189495457,-24.730318955343918,-9.65275481309235,6,"[1171.9141301256846, 1032.4780000319088, 470.83214033995927, 627.4356695512971, 438.3924421890098, 204.1971608305652, 388.0487531469086, 204.06058628687566, 919.83846135049, 625.5342977211996, 512.5747270778583, 961.7208910951879]",167.3349210508308,16105,51,12.394600716745138
20,Geothermal,Dry Steam,1564.7754440120414,-20.33679575339977,-3.911196142053445,3,"[397.2058972310008, 388.3929824035738, 917.1194855322923, 552.4847275980618, 657.2608045918206, 348.62413046990497, 604.9970388769477, 303.19981190583604, 733.0432878885831, 297.9383653828559, 990.5083811731563, 766.6017175404895]",146.17373538583578,25812,220,3.096069026251143
86,Solar,Thermal,3110.091697179564,47.818104580430955,6.9972271468509994,1,"[950.7896749485082, 343.86574280684385, 822.059509282108, 280.32310568953335, 894.6222874404765, 581.8390965611267, 332.4989562662866, 1062.0508569761278, 814.0083390389374, 554.7249679475275, 230.72717965049952, 737.3102590036106]",185.02904630481535,23849,136,8.651645532394461
99,Wind,Onshore,4750.130812084071,20.33139044459218,34.18915067213759,11,"[782.8860015472177, 811.7379058424717, 928.7092484753525, 961.2115151654739, 970.7726882106072, 863.4443936389661, 415.81118641865817, 604.2357558394793, 976.1299726143986, 1153.4269834008132, 278.946964836622, 735.5366777971948]",65.94184290823975,28165,199,5.766711433719439
66,Hydro,Run-of-River,3912.0225323958953,41.98821312594477,37.930649474075985,10,"[794.552562360948, 626.6253734763945, 534.8278515553507, 765.6334514375046, 982.3830932235503, 223.0527834452101, 1169.4001125661866, 1009.8815857057108, 951.1537036455784, 960.3873821805036, 589.0607096186526, 951.6205508448137]",80.42019067757674,43646,61,3.3819528392385814
17,Geothermal,Dry Steam,2149.974364211603,9.242268939859471,31.38120092881052,1,"[562.4598486145605, 447.7361640351158, 608.6759787921972, 715.73610441437, 946.1148572032363, 321.04877617233865, 421.60918823915085, 579.6540158686732, 560.3984051195146, 591.7480876052117, 993.5212646403246, 524.1544029621732]",102.8701451785196,25346,84,4.831062771307717
40,Wind,Offshore,4058.4309323546536,-15.6504740814818,32.99055823685939,5,"[758.1922352997577, 465.01178648366755, 236.78891671883076, 1015.27109147282, 328.2551121204175, 568.0387991169057, 677.1776091112029, 632.4800004219273, 925.665763690009, 796.7765959309444, 495.37118270748596, 251.70299984067017]",154.68104805936937,15281,203,13.980280254887603
70,Biomass,Wood Biomass,4700.845281011662,25.115245063547974,4.809334803850291,1,"[925.3105755407005, 698.6244632662836, 808.4910865636168, 1097.7740682550511, 601.451007612372, 585.1250709192223, 203.54899186477132, 813.4262615212319, 229.77190740713198, 704.1484897283162, 1004.2337890322267, 749.9210705196631]",57.57905221725182,22863,203,8.500950160992895
10,Geothermal,Flash Steam,1774.6921065560105,31.793052483449785,-6.95462173194721,6,"[949.3282557078487, 377.8359358272208, 445.8875864733777, 217.54756282265035, 920.0515995351068, 817.9035655664339, 894.3854525115413, 414.32776195331314, 887.3763907278714, 796.3766176932567, 566.1229792220033, 637.8258116344048]",115.74449813831458,26973,239,2.419566429559609
100,Wind,Onshore,2278.883440179477,6.1020494013998245,8.162923034955718,6,"[479.92962165644343, 427.81029067613144, 1005.3576701617758, 838.2322463602023, 765.4721315502503, 425.95271085325385, 1118.0765622686413, 391.1830390973163, 994.9509328246771, 1166.672666705293, 927.0927292242361, 1192.8587751846298]",131.9549678106996,32529,193,2.5279269723355933
1,Hydro,Pumped,617.5546077967239,43.55940302362127,18.37242103301729,1,"[559.1726505593003, 679.9564934633127, 1165.6889165603693, 442.17212304727707, 921.2540974297395, 955.1177893054172, 420.9981575236352, 700.9968366121957, 550.2019253129683, 971.9062434000891, 822.4833190290374, 675.9830548605471]",156.97583668430505,11194,204,2.7579262419963517
78,Wind,Onshore,2501.4599500535746,-25.131210529793677,9.179213634941586,1,"[579.5936438224398, 838.6253991024257, 361.07417806946864, 1180.4488986363926, 903.9859218646633, 953.3775452463683, 265.7767034111446, 963.4178142206717, 974.7234292206014, 871.7727263622298, 491.90961379034366, 689.6900421608816]",26.534702405199713,16723,8,10.603322800488177
42,Hydro,Run-of-River,2799.55177924793,-25.885819852425637,3.2355424152660426,5,"[596.7419712627398, 735.0292127687839, 828.2932284815527, 1121.878793369349, 378.69295228631336, 495.5524986352176, 1175.7893363441146, 571.1929866485244, 222.56165075732764, 347.64349263715883, 226.338701748552, 1189.9231424207285]",59.379815553288495,20526,39,11.553325175325396
63,Wind,Offshore,4931.055758177329,-14.5650898802362,28.374768975155952,3,"[947.1901211056694, 1157.2356114840272, 686.6170923019923, 874.1680405566547, 1023.8773636258042, 679.5364450430263, 681.431202812006, 518.6547540673514, 980.8257128271341, 886.1957796855565, 651.13989950105, 619.3366573987366]",19.154980417978138,4894,189,54.94257856927714
95,Wind,Onshore,2736.1375787202514,53.670604338222546,-8.231552068340086,5,"[264.9066962146698, 588.161447960317, 345.74117587397774, 429.98961329144527, 818.0906231649905, 267.42386620368165, 664.7237562500374, 809.4615860107643, 621.8583923674969, 219.12635062373036, 1185.5193569028654, 567.1157673405353]",156.82255145198707,38257,174,4.126435188546623
75,Solar,Molten Salt,158.1643171785048,-3.9979062145496513,33.3693994239718,4,"[532.3789398776207, 947.0540820893273, 816.2935561852966, 1073.8237373533402, 700.9618263593643, 531.1764141010678, 1196.271567803204, 555.6333218073557, 628.602639780512, 1009.1272253580884, 288.6362338930926, 586.4901060585146]",21.71346822046537,36975,87,0.2379523014919991
36,Hydro,Run-of-River,2599.189880902773,7.992568900439402,16.282587633243523,11,"[719.2492375848865, 1019.7931441705587, 1080.378725186174, 1049.7407281453752, 1012.1321058030389, 382.71307356328384, 793.8762253652211, 782.1631960983702, 727.9440037476411, 680.8127892967659, 289.1704771863835, 302.16323390622193]",180.94490623592156,6391,133,17.221727491559918
30,Biomass,Biogas,2064.328124446527,4.132417098509457,-16.361000567994857,9,"[678.4368380408766, 761.2056530988693, 796.0985276700958, 609.9797258865668, 1038.4826905658242, 385.17593884505914, 754.842190371608, 922.233256187194, 1103.9761718765772, 1083.9183964342783, 708.740289430142, 843.1614511633417]",81.8763585452137,33624,81,2.7911004936035626
84,Solar,Molten Salt,3485.4410164647984,55.21015357104221,-2.281627493538103,5,"[718.6462894216693, 979.0952558129959, 762.0781375656487, 1193.4835217062496, 655.7133651568283, 913.9427112073777, 992.5911401965442, 694.1004157584395, 1056.9838057113757, 746.1545912071964, 611.6507968016315, 307.82367385194704]",81.71564738833271,18022,205,10.2222729985653
52,Hydro,Pumped,252.9732090391732,42.9317492922566,12.459791284883806,4,"[840.9522198481756, 817.0765300062263, 753.489930500434, 288.4557406855365, 929.5038264293836, 802.0495435493508, 861.476768856287, 1098.8110930274215, 983.9607870610179, 980.9152521545261, 1127.1837688793476, 1189.9349514629996]",118.35013273240662,44635,163,0.26673212274294916
18,Wind,Offshore,3653.1167964073343,56.89407105075996,14.174977466985567,10,"[568.8979435205936, 305.617045261736, 932.2402502058891, 521.0198105508996, 465.3240700646672, 852.3192015535509, 759.0108925968418, 562.4106418133017, 841.4874708055881, 471.22152038411815, 994.8302616043268, 429.31895030765395]",35.973350599493045,40456,132,2.662432193604461
68,Biomass,Biogas,4079.076179818529,44.86879268829328,-9.847045991630523,8,"[324.1601865478108, 707.047659047678, 218.73029206041988, 591.6018809215554, 274.8428214714051, 675.1471801568825, 621.6816468528943, 644.3850266380559, 245.3313020479941, 561.6163412818323, 956.4838490999165, 568.91437335362]",144.45853075886822,11306,237,9.077123614210537
78,Hydro,Pumped,3063.9866064403886,41.797927642549396,-5.02277972938545,6,"[1149.0970889284263, 1189.723132554715, 684.1642473920018, 668.0816210850985, 844.9637707451961, 755.6347572049698, 834.0880576141182, 1073.9994255378942, 946.3061694876093, 696.8773916867956, 661.8644590001695, 839.601748513116]",93.86272546195801,2809,147,41.40616209761723
58,Wind,Offshore,4293.33758221667,-19.491841585392507,14.509319747676003,5,"[1158.2984830713008, 1054.6738702503017, 278.4924244669064, 919.7872624682847, 547.5799043575003, 1194.8498070617925, 502.39851982897767, 438.7384453625999, 767.8905483054052, 1035.126163343204, 392.518871819798, 909.4027697193312]",16.974283712518726,21133,4,12.861743504432853
82,Wind,Onshore,4541.981582850598,-30.353989621023032,31.41135528253802,2,"[850.178125961012, 327.1192918570485, 706.1700856552025, 729.1631009556625, 714.4464281353097, 769.4918385200098, 218.72471379439065, 911.2272814705024, 912.394301952988, 315.4697751778879, 770.2394424458007, 768.3611824357746]",138.07783193712802,41834,226,5.249856721197713
29,Hydro,Pumped,2394.328917398688,-14.717055480445971,1.0645743245942931,2,"[1154.8830387675503, 1150.1076426861391, 898.9423919685712, 709.6018888246124, 382.68893490734183, 323.22101207046455, 259.76660764134624, 217.71490950896924, 1078.1167221056821, 1009.0863158033444, 767.8213805004708, 1198.723254537714]",190.84515407932003,15512,181,8.153641631075255
12,Wind,Onshore,830.83118078336,-0.1548695753810989,36.558886505965056,11,"[1172.3654847799783, 935.7404498934492, 215.49991669032102, 1079.9856915608364, 300.8047848685576, 340.5237241800859, 934.4924006110509, 1064.9685594304801, 736.349627899556, 489.04973294577917, 551.3155452531755, 542.8893295960561]",68.70223024285488,22514,200,1.3093356378623153
28,Solar,Thermal,2207.343211032148,-26.808534158927706,0.4172923851774719,5,"[365.5197356049096, 344.2513141165915, 741.4293943049967, 814.4336548350952, 680.1734418595895, 798.9666363238755, 380.37976887507136, 679.6137541640834, 858.0925609396678, 632.7064492487037, 879.4473358165978, 651.1912805538395]",70.05191826424407,4967,180,21.028186474388075
28,Wind,Offshore,1005.9580593054957,-34.764554981420126,34.20380803020289,6,"[1186.7755973855576, 463.6982554510669, 326.621121690773, 569.752507973028, 938.5570406335567, 493.9165968905657, 774.7032039194878, 615.5599944371422, 317.7639922766185, 530.2870124921103, 924.8705057140667, 812.0038973314456]",28.356784077294392,33591,228,1.147226380771101
13,Hydro,Pumped,4215.180832868727,16.63996947604685,26.80443613739744,8,"[220.2702056730526, 968.2759477995226, 601.0098197729668, 1016.1255736539539, 908.3729960227263, 1028.7442657284769, 485.6586695828828, 385.1087304278452, 1171.9056826516705, 917.3277870408696, 1034.0422679266703, 213.13337370993372]",74.12001595769789,16372,25,10.032135212718792
1,Solar,Thermal,4972.690268138063,16.377519842964084,29.467693545576324,12,"[311.85994634632243, 831.5369097426604, 442.397876251889, 477.61949961938836, 1098.2385982001474, 667.1230926931394, 592.1281469692724, 923.8710383147172, 1109.613796882912, 225.03633623744383, 648.2388465553965, 810.7813560779473]",67.11980413456797,34583,170,7.519929963397614
42,Wind,Offshore,660.0693640885831,9.131076751269788,19.31090882061205,10,"[408.2977230846917, 906.9969636304182, 484.4203239037916, 467.2469750710523, 1079.2490430777848, 362.47915337690347, 264.39294646623637, 469.18644017168725, 806.9454128382038, 323.08785340327057, 671.5946722767937, 827.3371104253198]",170.50371355566892,49093,169,0.4949730703824279
13,Geothermal,Flash Steam,2780.434186621265,-12.597928259759225,27.776946297703738,3,"[417.7626185490178, 376.6234260245915, 558.3229285893832, 853.2902447594835, 433.9964787906278, 383.6615387818857, 209.95362571336435, 671.6430971017236, 628.6455693151827, 433.8677436373763, 253.65216400969075, 629.255874595837]",158.6999966589681,48820,76,4.789713127700082
82,Wind,Offshore,1739.9906505058693,59.03977960919647,-4.842832363893521,12,"[810.0794401312446, 826.256081132298, 1078.1908440759935, 829.0571745218258, 427.71453851574233, 668.5162277036509, 1008.9854006711885, 1122.8249645983715, 436.91511896670914, 739.6047350133258, 358.9275501704027, 696.9996989275692]",22.572253546152712,6937,47,15.98660468815165
90,Hydro,Run-of-River,802.69565250126,39.221590380477465,-16.277284374690225,5,"[714.1881809210113, 606.2748005595865, 244.81631067080727, 1157.4915578709515, 1152.8695203580837, 479.3563232407599, 931.5256152685815, 778.5754113832238, 437.47669500562404, 462.1715517416154, 691.1531743104505, 619.2369414973601]",61.78971900509653,6239,182,6.226835647809013
80,Geothermal,Flash Steam,4579.948934955502,37.5477743005945,-0.5527236600608205,9,"[554.2206780342759, 894.2771170796391, 1141.289950394277, 825.6693299249064, 348.41012338263715, 879.7086292790951, 304.9043863493113, 1072.110408793027, 716.6604958019403, 585.1407363115795, 257.0065946496924, 580.7837345921097]",181.12530024357895,10290,162,13.124758145400062
13,Solar,Thermal,4782.239226355197,-27.961953533487524,-12.853539212673153,6,"[218.5555390698604, 809.8116579787016, 1120.8065870078121, 306.3641330271656, 410.95271925275335, 570.2294858249735, 1008.7422290211197, 469.2603164709776, 1082.0544042787685, 254.9578746500664, 1140.9566212589348, 760.7470778737649]",133.4616473051024,1488,31,185.72234068178818
50,Solar,Photovoltaic,712.6711971080886,41.97385409262475,2.8397802585979157,2,"[329.89282629875544, 1040.681508617582, 986.959682964197, 856.4703938869427, 666.1910363289385, 1164.4592682795123, 1079.031971876471, 844.4304935146185, 571.8009977172879, 818.0222786815124, 775.4409265306654, 594.2419878349164]",64.80142447917484,5054,145,10.0603825358084
1,Wind,Offshore,3816.768422916003,13.14674959574129,-15.939490206464002,4,"[1084.9134572119935, 955.236531199952, 523.2467839440071, 1138.183152044509, 276.60290835821013, 1161.234703892189, 445.7050924846757, 209.09418030241926, 633.8080365183268, 558.9704296870086, 739.0890052067938, 996.7728605698454]",169.27400641933718,1601,220,108.97933987037088
85,Wind,Onshore,227.51887235055983,-25.111279737623324,21.96382644794737,3,"[739.0901450222475, 398.58297822608336, 739.5229435126496, 382.9977166020989, 638.737207510412, 999.5603162422289, 661.9192934106375, 348.69931829754825, 923.8286818229451, 386.76841627000886, 938.5498743701095, 679.3522892158333]",93.4796430233888,43378,197,0.2984544441171466
19,Hydro,Run-of-River,3009.03233260704,-3.2468052071883022,22.304897850120113,2,"[927.8256691739439, 821.8560854845758, 960.5322021044364, 925.6918489147458, 892.0306951531134, 1021.5398609256521, 845.6906684495384, 602.4184942569821, 671.9091099145876, 916.7247826814506, 1076.306029666794, 472.21880083977567]",71.7049752143588,34064,74,6.064095084994132
88,Hydro,Pumped,2549.1469020105537,13.671862740621812,-18.55597769854368,1,"[510.696657939172, 1187.0885378814492, 495.56773848703364, 1096.5788488242852, 504.73620054107874, 296.11033104239107, 447.61739906094436, 472.82838491429794, 1178.2485938889843, 874.2915055672372, 1131.6809956209659, 1034.995022204822]",117.82670568222902,15602,142,8.996698148009575
41,Wind,Onshore,2983.4482674108244,-36.40715349441429,8.970094084101603,7,"[901.0671831098774, 937.0259057903539, 862.2475475214803, 747.1151083286355, 1081.6479545748107, 648.9267092688945, 261.1029564866036, 1044.5563757121604, 873.9812723165506, 1049.2586264996467, 338.5474424446943, 230.75294050971632]",187.20303537458776,35236,149,3.7853780878831147
24,Geothermal,Flash Steam,341.4391849262904,-19.058541040471464,13.436653798900629,7,"[642.858309579419, 282.27189067620645, 1092.0255690299734, 1069.1828639805103, 1197.9093217902862, 785.1831414984134, 951.1916364513858, 402.67190630730465, 867.5288182241695, 849.7328487573907, 1101.2087358416125, 1030.792722839074]",188.0009602104638,24234,14,0.9004491110595333
40,Wind,Offshore,3057.018052790435,-1.9555548234038795,-16.60912253671626,1,"[574.5509634032976, 482.7818056030292, 698.7515410909684, 1134.5311515910516, 349.80962742445547, 619.8306385472202, 1111.6078569574888, 549.1192701442519, 968.0814070435371, 589.259786241102, 1004.9266783230416, 1181.0023499572085]",80.62529206217927,26259,141,7.660409918364521
73,Solar,Photovoltaic,2454.5175467182926,-9.659843835699796,-1.1588741766580988,11,"[400.5185900643087, 911.1232961549275, 736.3085347542524, 1098.0678571732824, 1010.5824338105409, 522.4711128461346, 705.8046230176674, 950.5149276387741, 393.20012747839166, 231.59772981758334, 1052.3045263082838, 337.5502574929483]",178.43522903597275,15141,18,8.716357212356664
27,Hydro,Pumped,4132.175326625249,-32.14816102987976,14.956104445142032,5,"[963.2465735141731, 808.4079219394797, 565.4258803022472, 381.6432365577161, 886.6598739832943, 1194.949986121942, 667.358684618919, 923.6793680928076, 695.0924499931562, 631.9334233634765, 610.3056135599152, 704.6246829316976]",76.54465406374813,40878,41,8.179489945510579
30,Hydro,Pumped,1709.207504101641,-28.557931984397733,30.053729402138146,9,"[821.2617559255493, 739.9108657350063, 910.253583840716, 519.1322433170606, 337.4933545300323, 217.62000272971397, 645.6928886259382, 1107.8344287914374, 505.26653801226666, 395.95682113562304, 1126.042746247107, 305.4486387512942]",15.10120151608297,15530,154,3.839778878325111
38,Biomass,Wood Biomass,3720.127762619132,-35.99394367394171,20.574808723710397,4,"[639.6615323705905, 1183.598328878154, 769.0731955900737, 402.76920936883914, 492.8128551047844, 893.56245597047, 1124.7395651994634, 378.72012920589754, 282.34649574578634, 1081.5310480420062, 1115.2779789128344, 476.37934531589946]",78.57071625239178,6293,187,28.966118138268147
18,Geothermal,Flash Steam,344.23833704003647,0.16713888085349993,39.30132938299526,11,"[312.92659128887504, 265.69042934064674, 955.6077135017982, 364.2765659022574, 1113.922199066304, 567.999661448096, 870.6058097213454, 425.40211476880023, 440.32276849186684, 774.7092028675753, 760.6429251459862, 968.7292280120813]",152.77359461038188,13651,182,0.8903309700512326
36,Geothermal,Flash Steam,2322.9060612729377,25.888726576693216,1.2953962583734722,9,"[520.5939070803178, 771.8757164709517, 921.4695378714872, 750.3364977619415, 986.1304224621817, 482.6556527573446, 383.9120512328251, 253.9166837897701, 773.3137445715221, 888.5995206754952, 526.1497171193616, 813.5841848558766]",15.170660016399202,19939,85,4.876621687797003
51,Geothermal,Flash Steam,4167.019545385594,45.26224374761169,-9.669941272132942,11,"[880.1773513401055, 564.4362447707399, 347.0300092151461, 549.6017324042866, 424.3783339301855, 995.7790016383861, 1183.3675603649453, 225.49138902976745, 890.0201373152819, 463.9578336234866, 266.40864386929445, 214.3513095852935]",176.7968854964233,29090,93,6.233209983310823
71,Biomass,Biogas,4636.136471018128,41.5621030775491,24.711954041651666,8,"[760.6568535006818, 319.88587082400426, 411.61532734938146, 372.1885275557628, 267.2286355708105, 871.3298173865902, 663.4035473860345, 1031.053440897338, 298.89083998231695, 344.73293333807226, 506.4577313504506, 965.8659869388082]",64.62297051536126,9390,221,12.51609011883919
89,Biomass,Wood Biomass,2765.2680107523847,38.783318818549674,19.50142553111776,4,"[1149.9762735491859, 1059.822881540161, 355.5653971088704, 372.3929227470097, 712.4386744880165, 972.8813870417251, 419.07933566752945, 260.97171955953183, 745.5342765826151, 891.59711410201, 444.365491292717, 939.7677877506381]",190.37553806419868,21371,1,10.893504819680077
46,Hydro,Pumped,4290.6562044814655,15.19741952717797,-17.193370988593202,6,"[422.58483716543077, 240.1106470957231, 753.398195286753, 332.796714990571, 542.7340273637573, 710.192258913606, 1103.7325356861925, 281.82332708871695, 868.6075922668306, 214.08128550487854, 829.9085523602959, 751.5324893305936]",163.31399091756322,3099,219,59.557801106926924
95,Solar,Thermal,2545.1514690905324,32.73535170759595,8.754542502359833,7,"[498.4349382175756, 648.1308598747678, 524.6032034459314, 309.26611135489736, 616.988603283505, 964.2872318372164, 594.9749995445172, 850.1792222182673, 958.6154840508602, 522.7362272163227, 997.5145596054768, 538.9257169697096]",54.94087678978893,16212,173,5.119719918209926
88,Hydro,Run-of-River,3010.190905941352,-22.818382169872308,-13.745408066913349,9,"[857.8472389213587, 568.5200922260389, 749.1765392112188, 944.3049656751954, 608.4785311550486, 1199.6948313711948, 497.9492602355025, 1178.2483518726171, 403.029665233114, 310.93174326428976, 950.830625094368, 902.309656651198]",163.17802271228055,36504,235,2.3910218371119654
56,Solar,Photovoltaic,3767.89317568981,37.85818487206433,37.384046766005,3,"[636.2087642226231, 456.25361419433546, 259.2727867679772, 537.5055784474725, 660.0197677547496, 887.0238380712053, 845.971954946431, 1147.3449029318779, 300.395919052861, 536.3401228791364, 681.5780819368983, 870.6957938539892]",101.61307983107423,35320,137,7.00399981883666
57,Biomass,Wood Biomass,4711.389415933214,-7.9995114238651865,0.03721139736339296,9,"[258.9086610656661, 778.7178554398686, 835.7388320267335, 335.2996375128349, 673.6193210408153, 505.83152911841296, 1131.3056456368877, 419.19980338940456, 933.2607259032997, 718.1339133443375, 211.5210120260434, 716.9985832126177]",24.39706923430279,20650,106,8.609896642716812
90,Geothermal,Dry Steam,1415.0744407950046,9.928340116305314,-1.280083135448976,1,"[1156.6600884242134, 423.90813154111436, 657.7493673821994, 314.7359612609147, 803.2823194505884, 575.4511200572125, 553.1734622097055, 1026.9768772209472, 209.56171285047824, 997.9467708924225, 771.4485657480786, 1186.098513480199]",119.94142801782856,22426,24,3.777648473907336
99,Biomass,Biogas,1891.1770408016137,-31.763255284702428,31.419291268106406,2,"[1167.1640551360522, 1149.9609008768916, 1183.8390085407746, 1066.4487806342643, 1109.5515907751014, 417.27877876713643, 1031.0067889897746, 908.8571132042747, 1162.78650882807, 771.2618284426194, 285.16716671055633, 797.3988911871529]",138.8832809641511,6247,95,23.96805024117175
85,Wind,Offshore,1905.9912003313864,-26.691336082720262,36.44480338465996,2,"[363.6902839038031, 739.5151135743653, 708.0737303182109, 300.3144905696135, 563.3328256726584, 284.75531344672805, 664.7403095122474, 1042.904558613793, 470.2047633041317, 964.8619871874374, 383.42741561245634, 873.7349274906514]",183.52979298643766,25718,163,4.204334483962104
45,Biomass,Biogas,2277.299903024617,-24.283717700825,13.540392339153406,5,"[996.7507173302342, 951.5463074381063, 279.4695033516055, 1150.2511935335579, 903.0635376375157, 1149.1120537277388, 529.0977589741021, 893.9391279828175, 1059.9387467334852, 580.4642231542932, 1164.85991876857, 464.992791220541]",66.54465707413803,43836,82,3.955203666278227
41,Solar,Thermal,1251.3372723558862,11.746555365372636,30.60166773231937,6,"[834.5189544062467, 962.9433341723002, 353.08481884140826, 1173.4688964947393, 564.3293847285947, 828.2404259422626, 668.6160204999928, 668.180979764845, 902.7443721197214, 1194.6622988722543, 859.0598504959515, 994.0591315727352]",10.385131166142674,12036,146,4.514581249217671
45,Geothermal,Dry Steam,4988.203338400723,26.619509837289968,-4.259110995993458,6,"[725.9570992680407, 265.0392993507033, 599.3308329271872, 866.2349040057875, 1167.662275808484, 625.6534478156052, 400.2239404073066, 1017.3624033727843, 944.1995248606165, 1059.7038882047439, 414.7187275428921, 604.8321958498351]",196.40311535599233,31253,93,9.255348093823853
100,Biomass,Wood Biomass,2336.8050870487295,50.07820001884255,34.39183792716936,12,"[626.3349054403459, 1199.3529298700328, 635.8282342202101, 349.3794786378264, 601.8695156492489, 942.5931846422301, 1047.9377577586285, 660.1032991762623, 794.4768410584397, 1044.8900678262903, 1013.5461799983198, 857.7239053611328]",163.9302853289167,41770,142,2.1804168898018275
42,Solar,Molten Salt,2052.356223676141,53.3811275009968,-8.297630916017035,6,"[360.3591056039002, 1094.4653793150906, 492.9056754833596, 931.1311089644234, 979.9157791054099, 1163.157700256102, 698.5074665241013, 815.8355154644322, 534.8762934795337, 878.1792934120665, 663.3834858663197, 637.6523647244223]",171.81616817764058,4993,39,22.68814177119934
10,Hydro,Pumped,2476.50412831786,-3.819263196450983,39.65042750090406,4,"[465.4965638385357, 1157.0562964803098, 444.3158919686824, 1105.0996212676428, 925.7696736145556, 940.5210369587861, 964.9393184016161, 706.5693120572092, 1014.5787260026688, 1036.1930977524903, 560.486721676117, 600.3445182163753]",178.30756011511005,44050,209,3.151434066242155
46,Geothermal,Flash Steam,3638.3200571190987,-23.977122397799498,22.126813010301134,9,"[787.317172134701, 830.4345290007342, 916.222825011617, 856.2334322936318, 1048.5767073958004, 495.47034288751337, 841.5699856658924, 251.1595141962713, 680.190077322028, 468.0329659518925, 580.8871482946961, 554.662751764959]",16.783982044764358,7500,220,15.185793999777045
79,Biomass,Wood Biomass,2761.5522578561563,-7.477469946852629,-14.62357637645473,12,"[981.853539490244, 479.0201774186454, 344.30248241185313, 531.2983404606731, 784.0429522276902, 903.4631642899991, 587.36483696958, 698.147157078349, 654.9166920334615, 209.0033499234269, 595.6004748558482, 787.319810172082]",116.1392197010734,41558,101,3.3992595071229665
62,Biomass,Wood Biomass,2497.851511943676,51.298540643100864,2.6270238503008123,2,"[808.1011868520917, 824.0284371728137, 639.0946215718755, 686.6100436893823, 1159.5534142999, 932.6856913968013, 310.601751482577, 412.130070870611, 1175.5766344355588, 926.4655537935313, 1115.0451261446533, 503.86146398872205]",149.6640377168855,18855,154,7.114362824970152
78,Hydro,Pumped,2431.602463595952,42.71787066580127,29.97214250787937,8,"[228.58920993971503, 266.0064331299325, 583.7405695128314, 949.7463586283942, 1113.226228134345, 229.7083053467526, 568.030052686807, 423.7824361164109, 1015.2052811654619, 1045.968144654641, 406.40886769189524, 910.8272534348722]",147.69242727377858,43786,15,2.5876688104830934
83,Geothermal,Flash Steam,3807.854281758737,19.877370413361653,37.66746411110304,3,"[1143.3797189947509, 601.4381619988649, 728.3989834014866, 322.73931954430896, 740.107438921791, 811.2067518581933, 1197.7015418085239, 1175.1924110715265, 1166.3972918742872, 548.3880601020574, 1191.2664987450435, 655.4781515951108]",171.1080704585706,49848,134,4.110542523497379
86,Hydro,Pumped,4284.969977655864,33.89308599861465,2.5911784417890935,3,"[818.0508083353723, 291.5517357512461, 313.15900658967627, 308.44361775126185, 924.3569348298356, 341.71520824757243, 667.7322711144704, 556.9818058777578, 750.5041407702178, 906.4764872194028, 884.722537221332, 715.5199159143766]",95.54530035402517,16904,127,18.76139709951143
44,Hydro,Pumped,3740.7641960742258,4.634966438262602,20.716115382860025,12,"[901.9448245745882, 245.10900628533608, 585.5628801103201, 543.2301749675514, 1016.6787392759234, 1167.05540322831, 660.8812766929614, 1024.8362771537581, 899.6947009573651, 1167.3859876636932, 1011.1085143428247, 277.4780659637305]",144.08993586453605,34380,119,4.4582315288733465
74,Biomass,Wood Biomass,3809.984769552974,4.399902074672617,26.7930151440708,3,"[210.20418728524518, 487.83434030151176, 230.62418223776285, 294.1079687375594, 418.84081695077606, 703.5585463255225, 1047.5320034620177, 1061.9667561571082, 816.2018585572965, 1128.175939066235, 700.0623265902082, 1089.0360441332016]",93.54272498474236,15287,54,22.47640899608945
9,Wind,Offshore,3787.0933575768777,52.69103978785694,24.639634040757073,12,"[225.51354886476963, 1099.8480060071015, 203.9260569892654, 564.2278811462111, 368.60680628951434, 957.3417806725513, 250.6108407571735, 753.484953584328, 494.9261338453126, 333.6702488647021, 971.8182121026408, 417.41683425525673]",48.61666635071308,29334,29,8.389027749021993
86,Biomass,Biogas,205.32945568342225,-8.469509980099687,-3.9532751362752983,6,"[987.7087308864188, 825.8902155388275, 538.0424159970398, 900.6723448461598, 1043.6380128457945, 794.8303773589867, 984.4614668933791, 949.1049613997478, 771.7373111603222, 512.183216821511, 945.7821580012718, 406.7963663576064]",157.0002275619491,31387,47,0.4461426405225354
